,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
126,5047359258233037,1073154460,24年06月22日 09:37,"采访了你没看见<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />其实我不信你没看见就装的<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自天津,5047999112414363,0,0,采访了你没看见[允悲]其实我不信你没看见就装的[允悲],7719375755,唧唧爆勇闯天涯,https://weibo.com/u/7719375755,,其他,f,4,400,336,79,1,77,157,
127,5047359258233037,1073154460,24年06月22日 09:17,凭啥要向你证明？,来自云南,5047994183061102,0,1,凭啥要向你证明？,6461614992,Ayaya783,https://weibo.com/u/6461614992,,其他,m,23,267,27,3,0,72,75,
128,5047359258233037,1073154460,24年06月22日 09:05,确实，吃了奇异果，掉下悬崖。获得秘籍增长内力。,来自湖北,5047991098410896,0,0,确实，吃了奇异果，掉下悬崖。获得秘籍增长内力。,3099125777,我是谎言2,https://weibo.com/u/3099125777,,湖北 武汉,m,78,589,268,43,20,50,113,
129,5047359258233037,1073154460,24年06月22日 08:56,不是，到底为什么一直怀疑别人做题的真实性，首先，她怎么做做什么做成什么都不关网友的事！其次，她会什么懂什么更不关你的事！最后，数学这东西会就是会，不会就是不会！天赋大于努力，普通人学的只是基础，有天赋的人学的是我们不懂的高级数学，不要用自己仅有的见解去恶意揣测别人,来自贵州,5047988961673585,0,0,不是，到底为什么一直怀疑别人做题的真实性，首先，她怎么做做什么做成什么都不关网友的事！其次，她会什么懂什么更不关你的事！最后，数学这东西会就是会，不会就是不会！天赋大于努力，普通人学的只是基础，有天赋的人学的是我们不懂的高级数学，不要用自己仅有的见解去恶意揣测别人,7315530462,转转在努力呀,https://weibo.com/u/7315530462,喜欢看漫画追动漫的小宅女，目前正在为了画漫画的梦想而努力着！,贵州,f,5,178,68,39,2,181,222,
130,5047359258233037,1073154460,24年06月22日 08:49,"真相不重要！有流量就行，能发财就中<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自山东,5047987084460835,0,1,真相不重要！有流量就行，能发财就中[doge],7709603895,鹏程万里0810,https://weibo.com/u/7709603895,,山东 烟台,m,1,82,9,4,0,67,71,
131,5047359258233037,1073154460,24年06月22日 08:46,真是见不得别人好,来自江苏,5047986427530804,0,0,真是见不得别人好,2100844907,王金萍朴朴,https://weibo.com/u/2100844907,额要“嫖”有天。。,江苏 南京,f,144,425,2098,84,39,71,194,
132,5047359258233037,1073154460,24年06月22日 08:40,为什么这么多人喷，因为没有这么多人发声，就跟两年前的飞机事件直接被另一个热点遮住，100多个家属至今不知道真相,来自湖南,5047984855192302,0,0,为什么这么多人喷，因为没有这么多人发声，就跟两年前的飞机事件直接被另一个热点遮住，100多个家属至今不知道真相,7195180978,四夕凝泉,https://weibo.com/u/7195180978,,湖南,m,1,337,2,0,0,3,3,
133,5047359258233037,1073154460,24年06月22日 08:38,"有一本书就叫高等数学，另外两本叫概率论和线性代数<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />这是非数学专业学的，但是她叫高等数学也没什么毛病吧，这TM也要喷？<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />",来自福建,5047984343483773,0,0,有一本书就叫高等数学，另外两本叫概率论和线性代数[汗]这是非数学专业学的，但是她叫高等数学也没什么毛病吧，这TM也要喷？[汗],7015837371,黑白小狗ID,https://weibo.com/u/7015837371,,其他,f,4,25,1252,60,0,392,452,
134,5047359258233037,1073154460,24年06月22日 08:38,小姑娘才17岁未成年，做个人吧,来自浙江,5047984239414052,0,0,小姑娘才17岁未成年，做个人吧,1926640944,BlueDaisy意,https://weibo.com/u/1926640944,健康第一！平安是福！,浙江 温州,f,503,1275,3809,260,127,104,491,
135,5047359258233037,1073154460,24年06月22日 08:32,"别蹭了<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自上海,5047982683062831,0,0,别蹭了[doge],5857879051,井然大人,https://weibo.com/u/5857879051,早睡困难户,上海,m,147,129,203,285,5,545,835,
136,5047359258233037,1073154460,24年06月22日 08:23,怎么推送这种无脑给我,来自广东,5047980606095482,0,0,怎么推送这种无脑给我,2705616053,MIIl_,https://weibo.com/u/2705616053,,广东 汕头,f,1277,254,135,254,0,350,604,
137,5047359258233037,1073154460,24年06月22日 08:23,"你就酸吧<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自江苏,5047980468471712,0,0,你就酸吧[doge],6589761431,暖那个阳呀阳,https://weibo.com/u/6589761431,1983年小巷12月晴朗。,江苏,f,78,43,320,785,30,"1,021","1,836",
138,5047359258233037,1073154460,24年06月22日 08:20,不晓得部分人是什么思维作祟，总能颠倒黑白。好像拿出一些猜测，流言就能成真似的。在一切没有落定之前，质疑者言之凿凿仿指点一些就显的自己更高贵些。,来自山西,5047979870260126,0,0,不晓得部分人是什么思维作祟，总能颠倒黑白。好像拿出一些猜测，流言就能成真似的。在一切没有落定之前，质疑者言之凿凿仿指点一些就显的自己更高贵些。,7684243204,孔融让出的梨,https://weibo.com/u/7684243204,be美学忠实爱好者，咸鱼戏精，可接网配，无偿配。有意者联系3554118100@qq.com,其他,f,15,687,264,108,5,390,503,
139,5047359258233037,1073154460,24年06月22日 08:19,《高等数学》有啥问题呢？编写教程的同济都发声了，人家对偏微方程比较有研究，你扯啥线性代数，概率论？你大学没学过《高等数学》这一门课？,来自江苏,5047979583212088,0,0,《高等数学》有啥问题呢？编写教程的同济都发声了，人家对偏微方程比较有研究，你扯啥线性代数，概率论？你大学没学过《高等数学》这一门课？,1693856602,钻石红耳钉,https://weibo.com/u/1693856602,,江苏,f,95,87,235,65,16,124,205,
140,5047359258233037,1073154460,24年06月22日 08:16,别蹭了,来自江苏,5047978779740612,0,0,别蹭了,2136152741,不喜榴莲,https://weibo.com/u/2136152741,做一杯清澈的白开水，温柔的刚刚好。,江苏 苏州,f,671,1081,3457,"1,914",381,388,"2,683",
141,5047359258233037,1073154460,24年06月22日 08:15,自己的学生、同学要真的这么优秀，学校老师和同学肯定迫不及待地帮她宣传，维护了，而不是集体沉默。,来自山东,5047978619045522,0,0,自己的学生、同学要真的这么优秀，学校老师和同学肯定迫不及待地帮她宣传，维护了，而不是集体沉默。,7391122900,ccc_0001,https://weibo.com/u/7391122900,,其他,f,31,364,310,3,16,72,91,
142,5047359258233037,1073154460,24年06月22日 08:10,孙卓的同学和老师也没有曝光他,来自河北,5047977320121899,0,0,孙卓的同学和老师也没有曝光他,6597054010,杨亦安什么时候出道,https://weibo.com/u/6597054010,,北京,f,35,190,370,1,0,5,6,
143,5047359258233037,1073154460,24年06月22日 08:10,"酸死你得了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自江苏,5047977230467332,0,0,酸死你得了[允悲][允悲],6191376534,来世当有钱人,https://weibo.com/u/6191376534,镇魂#,其他,f,16,79,12,29,16,465,510,
144,5047359258233037,1073154460,24年06月22日 07:36,那些中专生说话能信？ 记着也不傻,来自北京,5047968709478366,0,1,那些中专生说话能信？ 记着也不傻,6047080841,奥特曼233333,https://weibo.com/u/6047080841,博学笃志，格物明德。,北京,m,57,228,111,22,0,219,241,
145,5047359258233037,1073154460,24年06月22日 07:34,"她的同学都是数学20分（看方舟子发的成绩单，除了姜萍等三人80以上，其他人平均不到30<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />）你让他同学咋评价，题都看不懂",来自江苏,5047968111264334,0,0,她的同学都是数学20分（看方舟子发的成绩单，除了姜萍等三人80以上，其他人平均不到30[汗]）你让他同学咋评价，题都看不懂,3195929421,例不虚发小李探花,https://weibo.com/u/3195929421,知乎ID：例不虚发探花郎,江苏 常州,m,57,233,110,76,18,165,259,
146,5047359258233037,1073154460,24年06月22日 07:23,所以你的意思是阿里巴巴联合一个中专院校，造了一波热点？还是这个中专院校控制了阿里巴巴？,来自河南,5047965334897474,0,0,所以你的意思是阿里巴巴联合一个中专院校，造了一波热点？还是这个中专院校控制了阿里巴巴？,7820673136,刘同学有根大香蕉,https://weibo.com/u/7820673136,,其他,m,14,63,10,3,0,17,20,
147,5047359258233037,1073154460,24年06月22日 07:20,"什么叫真实的数学水平？<img alt=""[摊手]"" title=""[摊手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/62/2018new_tanshou_org.png"" />考两次还不够侮辱人吗？",来自北京,5047964592506556,0,0,什么叫真实的数学水平？[摊手]考两次还不够侮辱人吗？,6340038648,财神爷的小乖乖乖,https://weibo.com/u/6340038648,耶耶耶,辽宁 大连,f,14061,320,162,103,0,690,793,
148,5047359258233037,1073154460,24年06月22日 07:08,承认别人优秀为啥这么难呀,来自云南,5047961677727849,0,0,承认别人优秀为啥这么难呀,3160974147,_陷阵之志,https://weibo.com/u/3160974147,一要开心   二要争气,云南,m,510,269,282,"1,140",55,"1,324","2,519",
149,5047359258233037,1073154460,24年06月22日 07:07,记者真是闲得蛋疼,来自上海,5047961421351269,0,0,记者真是闲得蛋疼,5487981833,酸菜鱼i酷,https://weibo.com/u/5487981833,不骄不躁，不悲不喜。,上海 静安区,m,1421,835,1754,553,14,"1,518","2,085",
150,5047359258233037,1073154460,24年06月22日 06:30,质疑的人们是活不到决赛了吗？,来自江西,5047952106849111,0,0,质疑的人们是活不到决赛了吗？,6922149867,围脖苍蝇多,https://weibo.com/u/6922149867,,江西,f,21,232,321,364,194,834,"1,392",
151,5047359258233037,1073154460,24年06月22日 03:55,什么年代了，自媒体，平台账号想爆料你拦得了？,来自安徽,5047912981856761,0,0,什么年代了，自媒体，平台账号想爆料你拦得了？,7208121964,ifonlyuweremine,https://weibo.com/u/7208121964,老子可不给任何明星或粉丝买单。滚。,其他,m,83,598,3281,202,115,"1,780","2,097",
152,5047359258233037,1073154460,24年06月22日 02:25,"没文化就多读点书吧  搁这瞎叭叭 丢死人了<img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" /><img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" /><img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" /><img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" />",来自云南,5047890380587732,0,0,没文化就多读点书吧  搁这瞎叭叭 丢死人了[裂开][裂开][裂开][裂开],5659437276,八怪小青年啊,https://weibo.com/u/5659437276,,云南 曲靖,f,100,318,538,252,11,"2,283","2,546",
153,5047359258233037,1073154460,24年06月22日 01:07,"别网爆别人啊<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自广西,5047870752819654,0,0,别网爆别人啊[允悲],7755184626,仁川小松鼠,https://weibo.com/u/7755184626,五指还残留着你的昨天,其他,f,217,131,246,330,32,829,"1,191",
154,5047359258233037,1073154460,24年06月22日 00:20,等等看吧 因为我觉得真理往往掌握在少数人手里,来自甘肃,5047859061982331,0,0,等等看吧 因为我觉得真理往往掌握在少数人手里,3857879041,樊樊樊樊可文字,https://weibo.com/u/3857879041,灵魂就是我自己 爱就是先爱自己 👑,甘肃,f,1216,207,2369,445,523,"2,954","3,922",情感博主
155,5047359258233037,1073154460,24年06月21日 23:42,"你是6的，高数和线代，概率论是一门课？<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自浙江,5047849475116324,0,0,你是6的，高数和线代，概率论是一门课？[doge],6616306458,小-张forever,https://weibo.com/u/6616306458,,河南,m,13,263,31,2,0,22,24,
156,5047359258233037,1073154460,24年06月21日 23:41,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自浙江,5047849266188203,0,0,[doge],6616306458,小-张forever,https://weibo.com/u/6616306458,,河南,m,13,263,31,2,0,22,24,
157,5047359258233037,1073154460,24年06月21日 23:02,"诡异的是乌泱泱苍蝇的嗡嗡声吧，好像听号令似的，也不知跪拜于哪股势力<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />",来自广东,5047839264866747,0,0,诡异的是乌泱泱苍蝇的嗡嗡声吧，好像听号令似的，也不知跪拜于哪股势力[挖鼻],2277593750,PRAN普朗,https://weibo.com/u/2277593750,我爱铁观音，一叶一花,广东,f,1893,1440,4521,695,"1,389","2,204","4,288",
158,5047359258233037,1073154460,24年06月21日 21:26,网络本来就是真真假假，干嘛去打扰人家呢？真的又怎么样？假的又怎么样？你出了钱去给人家考试吗？阿里作为一个主办方都没有说话。,来自广东,5047815229676733,0,0,网络本来就是真真假假，干嘛去打扰人家呢？真的又怎么样？假的又怎么样？你出了钱去给人家考试吗？阿里作为一个主办方都没有说话。,1909460123,华仔启动13,https://weibo.com/u/1909460123,,广东 广州,m,772,2471,9279,556,316,100,972,
159,5047359258233037,1073154460,24年06月21日 21:14,"回复<a href=/n/莫邪20234 usercard=""name=@莫邪20234"">@莫邪20234</a>:不一定是偷的，也可以是别人送的",来自河南,5047812079223266,0,0,回复@莫邪20234:不一定是偷的，也可以是别人送的,7327118606,转生820,https://weibo.com/u/7327118606,文章尽写太平事，不肯俯首看苍生,海外,m,40,42,316,84,0,293,377,
160,5047359258233037,1073154460,24年06月21日 20:09,我希望姜萍没有开微博，只需要做好她自己，不被别人的话影响,来自江苏,5047795835470514,0,0,我希望姜萍没有开微博，只需要做好她自己，不被别人的话影响,7459757684,桃城由子,https://weibo.com/u/7459757684,打怪升级(๑•̀ω•́๑)⬆️,江苏,f,0,25,435,1,0,0,1,
161,5047359258233037,1073154460,24年06月21日 19:55,了解下偏微分方程的前置课程，就可以有个客观的判断,来自辽宁,5047792399286935,0,0,了解下偏微分方程的前置课程，就可以有个客观的判断,2173635183,一丁凡夫,https://weibo.com/u/2173635183,,辽宁 沈阳,m,178,1207,889,85,173,24,282,
162,5047359258233037,1073154460,24年06月21日 19:43,你这蹭热度的智商太低了有待提高。这是往阴谋论方向扯了，这是最低档的了。不如那些像犬一样嚷几下不用去推理,来自福建,5047789176231199,0,0,你这蹭热度的智商太低了有待提高。这是往阴谋论方向扯了，这是最低档的了。不如那些像犬一样嚷几下不用去推理,1944395844,你个老溜哈,https://weibo.com/u/1944395844,,福建 福州,f,128,597,1781,32,41,99,172,
163,5047359258233037,1073154460,24年06月21日 17:54,"看得出来你是迫不及待会作为同学大出风头的那种烦人精了<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />显眼包",来自吉林,5047761888346386,0,0,看得出来你是迫不及待会作为同学大出风头的那种烦人精了[泪]显眼包,5620617316,不想早起症ppp,https://weibo.com/u/5620617316,吸引姐姐buff+++,其他,f,36,322,469,93,3,63,159,
164,5047359258233037,1073154460,24年06月21日 16:50,果然造谣一张嘴,来自山东,5047745742899505,0,1,果然造谣一张嘴,5478331865,日落橘色的天,https://weibo.com/u/5478331865,寻找曾经的记忆,山东 滨州,m,66,130,317,149,4,460,613,
165,5047359258233037,1073154460,24年06月21日 16:14,"就破防成这样吗？<img alt=""[摊手]"" title=""[摊手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/62/2018new_tanshou_org.png"" />",来自黑龙江,5047736665636885,0,0,就破防成这样吗？[摊手],6368302248,喝大了的小狗,https://weibo.com/u/6368302248,young and beautiful🌻,黑龙江 齐齐哈尔,f,92,88,69,48,2,103,153,
166,5047359258233037,1073154460,24年06月21日 14:32,骂她也没意思，应该揪出幕后操作的凶手，太可恶了。,来自江苏,5047711067280001,0,0,骂她也没意思，应该揪出幕后操作的凶手，太可恶了。,7744114141,嫩叶nenye,https://weibo.com/u/7744114141,在微博上喜欢谁，完全按我自己心意来，别想按头我😊,江苏 南京,f,28,132,347,83,4,208,295,
167,5047359258233037,1073154460,24年06月21日 14:31,据说她上几次数学考试分不高，不知真假，如果是真的，那更匪夷所思了。数学不是孤独的，数学是一整个体系来的，一步一步从基础来的，你基本题都做不会，却能在竞赛得奖。这确实很好笑,来自江苏,5047710772106218,0,0,据说她上几次数学考试分不高，不知真假，如果是真的，那更匪夷所思了。数学不是孤独的，数学是一整个体系来的，一步一步从基础来的，你基本题都做不会，却能在竞赛得奖。这确实很好笑,7744114141,嫩叶nenye,https://weibo.com/u/7744114141,在微博上喜欢谁，完全按我自己心意来，别想按头我😊,江苏 南京,f,28,132,347,83,4,208,295,
168,5047359258233037,1073154460,24年06月21日 14:29,我没有瞧不起中专的意思，但是这个年代，智力超群的人读中专真的是不可能的。,来自江苏,5047710266425958,0,0,我没有瞧不起中专的意思，但是这个年代，智力超群的人读中专真的是不可能的。,7744114141,嫩叶nenye,https://weibo.com/u/7744114141,在微博上喜欢谁，完全按我自己心意来，别想按头我😊,江苏 南京,f,28,132,347,83,4,208,295,
169,5047359258233037,1073154460,24年06月21日 14:28,我认为啊，我们这个时代真的不存在被埋没的天才这一说了，不管你是外表出众，还是才华横溢，或者智力超群，你一定早早大放异彩啊，不可能真的被埋没。作为江苏人，我是知道中专是一种怎样的存在的，一个数学天才上中专，这从一开始爆出来就匪夷所思。从炒作的目的来说，这样一种设定确实抓眼球。,来自江苏,5047710098391391,0,0,我认为啊，我们这个时代真的不存在被埋没的天才这一说了，不管你是外表出众，还是才华横溢，或者智力超群，你一定早早大放异彩啊，不可能真的被埋没。作为江苏人，我是知道中专是一种怎样的存在的，一个数学天才上中专，这从一开始爆出来就匪夷所思。从炒作的目的来说，这样一种设定确实抓眼球。,7744114141,嫩叶nenye,https://weibo.com/u/7744114141,在微博上喜欢谁，完全按我自己心意来，别想按头我😊,江苏 南京,f,28,132,347,83,4,208,295,
170,5047359258233037,1073154460,24年06月21日 13:39,"所以呢能买通阿里给他作弊却买通不了自己上中专的人生？怎么想都是第一个更困难吧<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自新疆,5047697616932014,0,0,所以呢能买通阿里给他作弊却买通不了自己上中专的人生？怎么想都是第一个更困难吧[允悲],7642741214,麦香竹叶粥,https://weibo.com/u/7642741214,而我独缺你一生的了解,江苏 镇江,f,0,40,5,0,2,5,7,
171,5047359258233037,1073154460,24年06月21日 13:35,"网友空口鉴抄<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自陕西,5047696639132390,0,0,网友空口鉴抄[允悲][允悲],7679644692,假的草莓糖泡泡,https://weibo.com/u/7679644692,,其他,f,1,147,431,33,2,35,70,
172,5047359258233037,1073154460,24年06月21日 13:07,"来个高校给她出套特招的数学卷子试试水呗<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自上海,5047689657977959,0,0,来个高校给她出套特招的数学卷子试试水呗[doge],6376733051,世界上的最后一只tyy,https://weibo.com/u/6376733051,,北京,m,54,267,7,2,0,11,13,
173,5047359258233037,1073154460,24年06月21日 13:03,你不是也在蹭热度,来自浙江,5047688647149629,0,0,你不是也在蹭热度,3917565849,小白小新爱,https://weibo.com/u/3917565849,surrender,浙江 丽水,m,144,129,256,694,9,66,769,
174,5047359258233037,1073154460,24年06月21日 13:03,采访了啊,来自江西,5047688544125969,0,0,采访了啊,6118136209,北极小鳄鱼,https://weibo.com/u/6118136209,,其他,f,1,175,49,0,1,3,4,
175,5047359258233037,1073154460,24年06月21日 12:58,所以你去采访过吗？就意淫出这些！,来自北京,5047687380734056,0,1,所以你去采访过吗？就意淫出这些！,1631335953,梦中甜男,https://weibo.com/u/1631335953,寻找简单的幸福，做一个优质青年,北京,m,22843,4962,3158,"4,515","1,341","3,103","8,959",  公共营养师
176,5047359258233037,1073154460,24年06月21日 12:13,且不论她这个成绩真实与否，就这个年纪的上中专的学生，能听学校的?还怕学校那些领导?,来自广东,5047676066333973,0,1,且不论她这个成绩真实与否，就这个年纪的上中专的学生，能听学校的?还怕学校那些领导?,1428340117,枫之所望,https://weibo.com/u/1428340117,海纳百川，有容乃大。壁立千仞，无欲则刚！,河南 郑州,m,262,174,70,3,1,30,34,
177,5047359258233037,1073154460,24年06月21日 12:00,你们男的真可怕 不如女生优秀怎么还急眼了[可爱],来自江苏,5047672652959927,0,0,你们男的真可怕 不如女生优秀怎么还急眼了[可爱],7672584653,夹竹年糕_,https://weibo.com/u/7672584653,永远最爱,其他,f,545,97,15,1,197,2,200,
178,5047359258233037,1073154460,24年06月21日 11:01,明显炒作，然后雇一帮人去网上当支持者跟反对派无限辩论，或者当拥护者煽风点火到处起哄，这热度不就维持住了嘛,来自天津,5047657980235160,0,0,明显炒作，然后雇一帮人去网上当支持者跟反对派无限辩论，或者当拥护者煽风点火到处起哄，这热度不就维持住了嘛,6209961792,云端的f14,https://weibo.com/u/6209961792,,河北,m,19,36,81,287,4,14,305,
179,5047359258233037,1073154460,24年06月21日 10:34,最诡异的是你还想制造热点，挺闲的,来自重庆,5047651231599115,0,0,最诡异的是你还想制造热点，挺闲的,6089234407,陪俊俊长大的源儿,https://weibo.com/u/6089234407,,重庆,f,11,431,2697,0,0,0,0,
180,5047359258233037,1073154460,24年06月21日 10:34,谁同意谁反对？ 我反对 啪!,来自浙江,5047651072738660,0,0,谁同意谁反对？ 我反对 啪!,1656679794,豆芽骆驼,https://weibo.com/u/1656679794,"摄影,足球,电影,旅行",浙江 宁波,m,973,957,4013,"4,718",607,"1,684","7,009",
181,5047359258233037,1073154460,24年06月21日 10:06,你怎么不质疑一下自己是不是亲生的,来自江苏,5047643950550845,0,1,你怎么不质疑一下自己是不是亲生的,1373816257,晓镜夏记,https://weibo.com/u/1373816257,,海外,m,26,245,2249,60,55,251,366,
182,5047359258233037,1073154460,24年06月21日 09:46,快手有很多同校生发日常，有人去加过，你可以去问问,来自河南,5047639119496303,0,0,快手有很多同校生发日常，有人去加过，你可以去问问,6233102653,黑猫1176,https://weibo.com/u/6233102653,,其他,m,0,57,44,46,1,80,127,
183,5047359258233037,1073154460,24年06月21日 09:44,神经,来自河南,5047638445787876,0,1,神经,7741659563,发疯的嬛子,https://weibo.com/u/7741659563,一个正常人,其他,f,8,217,305,150,10,916,"1,076",
184,5047359258233037,1073154460,24年06月21日 09:22,见不得别人优秀呗，[费解][费解]那你去做试试,来自安徽,5047633012067324,0,0,见不得别人优秀呗，[费解][费解]那你去做试试,7466939611,这个名字真的有十个字5871,https://weibo.com/u/7466939611,,安徽,f,0,46,16,0,0,1,1,
185,5047359258233037,1073154460,24年06月21日 09:13,首先宣传视频存在一定的摆拍性，语言只是工具，你也知道电脑翻译很成熟，所以用不用词典其实都无所谓；其次，现在就一直接受采访又有什么意思，容易陷入自证，网上全是看热闹的人；最后，上过大学的应该都知道，每个人都有自己的事，这种个人性质的比赛，如果她是默默参加，同学也没那么了解。,来自黑龙江,5047630610825850,0,0,首先宣传视频存在一定的摆拍性，语言只是工具，你也知道电脑翻译很成熟，所以用不用词典其实都无所谓；其次，现在就一直接受采访又有什么意思，容易陷入自证，网上全是看热闹的人；最后，上过大学的应该都知道，每个人都有自己的事，这种个人性质的比赛，如果她是默默参加，同学也没那么了解。,7552493890,淡淡雨季慕楚辞,https://weibo.com/u/7552493890,,澳门,f,1,215,1,1,0,0,1,
186,5047359258233037,1073154460,24年06月21日 07:48,尼玛的[doge],来自上海,5047609436145280,0,0,尼玛的[doge],7690793755,汤圆lo,https://weibo.com/u/7690793755,真好看,香港 其他,m,37,168,382,4,0,41,45,
187,5047359258233037,1073154460,24年06月21日 07:35,她只能用实力去证明一切，不然大家会质疑也无可厚非,来自陕西,5047606090664565,0,1,她只能用实力去证明一切，不然大家会质疑也无可厚非,5569709593,二丫or两丫,https://weibo.com/u/5569709593,我要大哭着又大笑着去有风的地方，总有一朵花藏在我扑空的手上！,陕西 西安,f,93,374,550,42,1,82,125,
188,5047359258233037,1073154460,24年06月21日 05:57,前几天说了目前姜萍处于保护下，她要参加决赛,来自湖北,5047581519118436,0,0,前几天说了目前姜萍处于保护下，她要参加决赛,1744690600,草头蓉,https://weibo.com/u/1744690600,你还差得远着呢！（拒私聊，拒私聊……）,湖北 武汉,f,197,1121,18795,919,97,"3,403","4,419",
189,5047359258233037,1073154460,24年06月21日 03:44,制杖,来自广东,5047548041756835,0,0,制杖,7451817389,小行星还没撞地球吗,https://weibo.com/u/7451817389,镇魂 妹子点进你主页就是暗恋你,广东,f,8,127,340,115,2,115,232,
190,5047359258233037,1073154460,24年06月21日 02:25,一堆网友什么不了解一直在想象，一会胖猫事情一会这个,来自广东,5047528083162111,0,1,一堆网友什么不了解一直在想象，一会胖猫事情一会这个,5760563798,SCOOOO哦,https://weibo.com/u/5760563798,,其他,f,9,120,1,1,0,0,1,
191,5047359258233037,1073154460,24年06月21日 00:01,基本是假的,来自浙江,5047491907555000,0,0,基本是假的,5752430255,欧阳25501,https://weibo.com/u/5752430255,,其他,m,2,536,12,1,0,2,3,
192,5047359258233037,1073154460,24年06月20日 23:33,没想到这么快，舆论的基调就由褒奖变成猜疑了。猜疑的人在那里言之凿凿，声称自己怎么就没有质疑的权利。 在没有什么有力证据的情况下，你内心怎么想当然是你的自由，甚至私下与人聊及你的怀疑未传播开来也没太大问题，但是在公共领域公然进行传播，这就涉嫌诽谤了。清华大学刑法教授劳东燕,来自广东,5047484650361856,0,0,没想到这么快，舆论的基调就由褒奖变成猜疑了。猜疑的人在那里言之凿凿，声称自己怎么就没有质疑的权利。 在没有什么有力证据的情况下，你内心怎么想当然是你的自由，甚至私下与人聊及你的怀疑未传播开来也没太大问题，但是在公共领域公然进行传播，这就涉嫌诽谤了。清华大学刑法教授劳东燕,5680979896,糊涂的懂永,https://weibo.com/u/5680979896,让更多的人了解真相！,广东,m,11,45,6,2,0,21,23,
